1614560400000,46217.18000000,46343.13000000,45964.11000000,46041.44000000,699.50899400,1614561299999,32287650.97004657,16485,345.78726800,15962205.57295951,0
1614561300000,46041.44000000,46177.44000000,45850.00000000,46114.03000000,657.28434300,1614562199999,30262764.24815845,16178,311.88370800,14358708.32195107,0
1614562200000,46114.02000000,46492.33000000,46109.80000000,46229.25000000,678.90759000,1614563099999,31415038.75953138,16659,367.21228200,16991547.07610926,0
1614563100000,46229.25000000,46383.50000000,46042.72000000,46161.83000000,649.68507800,1614563999999,30027280.62716794,14529,247.99546600,11462731.09752428,0
1614564000000,46166.16000000,46395.84000000,46102.84000000,46388.64000000,681.30038100,1614564899999,31525575.21814709,13830,416.78967000,19287756.08063031,0
1614564900000,46388.64000000,46796.94000000,46240.64000000,46652.85000000,961.23250600,1614565799999,44758672.79815113,22092,451.93055500,21037618.86989302,0
1614565800000,46652.85000000,46774.99000000,46550.00000000,46571.29000000,776.15557800,1614566699999,36222451.71883244,16637,350.64076900,16362991.92920076,0
1614566700000,46571.29000000,46580.00000000,46336.43000000,46419.56000000,508.26263400,1614567599999,23625084.40504746,14420,215.00510900,9993647.70187694,0
1614567600000,46414.70000000,46540.31000000,46204.08000000,46387.69000000,663.70260500,1614568499999,30777400.65427396,14357,344.68762600,15983862.25296200,0
1614568500000,46387.68000000,46525.08000000,46326.53000000,46505.97000000,455.73586900,1614569399999,21168805.29795080,10833,245.33956600,11396916.45166943,0
1614569400000,46506.34000000,46520.00000000,46238.38000000,46327.99000000,458.51916600,1614570299999,21271034.19740422,12033,198.37786400,9202851.48975078,0
1614570300000,46328.00000000,46533.91000000,46240.98000000,46336.37000000,392.39127200,1614571199999,18192475.84872452,11385,208.35318100,9661998.33754417,0
1614571200000,46336.38000000,46488.39000000,46300.00000000,46324.89000000,327.56899800,1614572099999,15205127.17952647,9418,160.24703700,7438555.47767948,0
1614572100000,46327.21000000,46375.41000000,45959.70000000,46165.13000000,738.01597100,1614572999999,34039021.54217374,16225,320.53817200,14780909.68508170,0
1614573000000,46162.23000000,46275.49000000,46000.11000000,46260.05000000,337.14509800,1614573899999,15550990.69909985,9835,161.14146500,7434392.24938087,0
1614573900000,46260.04000000,46688.13000000,46226.08000000,46458.33000000,749.64983700,1614574799999,34828858.01896877,16803,377.03741000,17520615.44611716,0
1614574800000,46474.53000000,46486.33000000,46288.65000000,46318.80000000,370.13650600,1614575699999,17167009.76735369,9313,153.52153800,7119034.95731896,0
1614575700000,46318.80000000,46323.02000000,45980.00000000,46046.57000000,565.51334000,1614576599999,26140524.83566523,11926,251.59648200,11633698.08148183,0
1614576600000,46039.15000000,46204.63000000,46026.74000000,46124.54000000,659.58146400,1614577499999,30433001.17139678,10693,391.76434600,18074016.55633605,0
1614577500000,46124.53000000,46200.47000000,46035.18000000,46200.47000000,556.58479900,1614578399999,25678291.65361631,10176,363.56662900,16776106.44946248,0
1614578400000,46200.46000000,46272.38000000,46058.37000000,46238.00000000,534.97322200,1614579299999,24700932.89057563,11159,275.43824100,12718056.98890086,0
1614579300000,46239.98000000,46260.73000000,46148.03000000,46241.94000000,329.06597400,1614580199999,15205971.38235840,9347,157.17025400,7263101.14363473,0
1614580200000,46241.94000000,46267.92000000,45743.83000000,45807.76000000,928.38462600,1614581099999,42656831.82643411,17668,473.99465900,21777875.07007659,0
1614581100000,45807.76000000,45888.87000000,45641.02000000,45857.30000000,670.33217000,1614581999999,30688038.48947186,16541,315.02320900,14422427.73482555,0
1614582000000,45857.30000000,46171.16000000,45837.28000000,46171.16000000,682.61930500,1614582899999,31446751.96026214,13862,321.68287600,14813480.48041269,0
1614582900000,46171.15000000,46248.00000000,46059.98000000,46123.16000000,501.15070600,1614583799999,23128630.03972194,10639,216.88194500,10007973.76510375,0
1614583800000,46123.16000000,46144.99000000,45900.00000000,46088.73000000,417.93538200,1614584699999,19240779.32351568,10881,198.95632200,9159764.60211846,0
